timestamp,unitserialnumber,code,deviceId,manual,type,message,alarm_type,eventDateTime
12/09/2024 8:28:28,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,12/09/2024 8:28
12/09/2024 8:30:01,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,12/09/2024 8:30
12/09/2024 8:30:11,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,12/09/2024 8:30
12/09/2024 8:30:53,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,12/09/2024 8:30
12/09/2024 8:31:02,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,12/09/2024 8:31
12/09/2024 8:33:14,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,12/09/2024 8:33
12/09/2024 8:33:23,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,12/09/2024 8:33
13/09/2024 1:16:22,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,13/09/2024 1:16
13/09/2024 1:16:32,2024003,Water Pump Output Pressure Low,un0000000000002202,FALSE,1,Low Threshold breached for Fluid (Air or Water) Pressure - Water Pump Output for ptc102_pressure ,WARNING,13/09/2024 1:16
13/09/2024 1:44:46,2024003,Water Pump Flow Rate High,un0000000000002202,FALSE,1,High Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,WARNING,13/09/2024 1:44
13/09/2024 1:44:55,2024003,Water Pump Flow Rate High,un0000000000002202,FALSE,1,High Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,WARNING,13/09/2024 1:44
13/09/2024 4:14:54,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,13/09/2024 4:14
13/09/2024 4:15:00,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,13/09/2024 4:15
13/09/2024 4:49:04,2024003,Water Pump Flow Rate High,un0000000000002202,FALSE,1,High Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,WARNING,13/09/2024 4:49
13/09/2024 4:49:13,2024003,Water Pump Flow Rate High,un0000000000002202,FALSE,1,High Threshold breached for Water Flow Rate - Water Pump Output for ftr102_flowrate ,WARNING,13/09/2024 4:49
13/09/2024 7:22:34,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,13/09/2024 7:22
13/09/2024 7:22:44,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,13/09/2024 7:22
13/09/2024 10:29:23,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,13/09/2024 10:29
13/09/2024 10:29:28,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,13/09/2024 10:29
13/09/2024 13:39:05,2024003,Membrane Scour Pump Output Pressure High,un0000000000002202,FALSE,1,High Threshold breached for Fluid (Air or Water) Pressure - Air Scour Pump Output for ptc112_pressure ,WARNING,13-09-2024 13:39:05 pm
